new_visit_code,CodeType,cover
PHA-2T1-05.01_Pre,1/10/100 hr fuel,4
PHA-2T1-05.01_Pre,coarse fuel in air,1.875
PHA-2T1-05.01_Pre,1000 hour fuel,1
PHA-2T1-05.01_Pre,litter/duff,16.625
PHA-2T1-05.01_Pre,moss/lichen,2.5
PHA-2T1-05.01_Pre,soil/gravel,0.25
PHA-2T1-05.01_Pre,woody basal,0.625
PHA-2T1-05.post0-1,1/10/100 hr fuel,8.5
PHA-2T1-05.post0-1,coarse fuel in air,0.875
PHA-2T1-05.post0-1,1000 hour fuel,1.625
PHA-2T1-05.post0-1,litter/duff,20.25
PHA-2T1-05.post0-1,moss/lichen,1.375
PHA-2T1-05.post0-1,soil/gravel,1.25
PHA-2T1-05.post0-1,woody basal,0.5
PHA-2T1-05.post04-5,1/10/100 hr fuel,2.75
PHA-2T1-05.post04-5,coarse fuel in air,0.625
PHA-2T1-05.post04-5,1000 hour fuel,1.75
PHA-2T1-05.post04-5,litter/duff,21.5
PHA-2T1-05.post04-5,moss/lichen,1.5
PHA-2T1-05.post04-5,woody basal,0.25
PHA-2T1-15.01_Pre,1/10/100 hr fuel,1.375
PHA-2T1-15.01_Pre,coarse fuel in air,0.125
PHA-2T1-15.01_Pre,1000 hour fuel,0.375
PHA-2T1-15.01_Pre,litter/duff,16.75
PHA-2T1-15.01_Pre,moss/lichen,0.125
PHA-2T1-15.01_Pre,rock,0.125
PHA-2T1-15.01_Pre,soil/gravel,6
PHA-2T1-15.01_Pre,woody basal,0.25
PHA-2T1-15.post0-1,1/10/100 hr fuel,7.5
PHA-2T1-15.post0-1,1000 hour fuel,0.125
PHA-2T1-15.post0-1,litter/duff,22.25
PHA-2T1-15.post0-1,soil/gravel,2.625
PHA-2T1-15.post04-5,1/10/100 hr fuel,3.125
PHA-2T1-15.post04-5,1000 hour fuel,0.875
PHA-2T1-15.post04-5,litter/duff,19.625
PHA-2T1-15.post04-5,rock,0.125
PHA-2T1-15.post04-5,soil/gravel,4.25
PHA-2T1-15.post04-5,woody basal,0.125
PHA-2T1-17.01_Pre,1/10/100 hr fuel,2.1875
PHA-2T1-17.01_Pre,coarse fuel in air,1
PHA-2T1-17.01_Pre,1000 hour fuel,0.375
PHA-2T1-17.01_Pre,litter/duff,17
PHA-2T1-17.01_Pre,moss/lichen,5
PHA-2T1-17.01_Pre,woody basal,0.375
PHA-2T1-17.post0-1,1/10/100 hr fuel,13.125
PHA-2T1-17.post0-1,1000 hour fuel,1.375
PHA-2T1-17.post0-1,litter/duff,21.125
PHA-2T1-17.post0-1,moss/lichen,2
PHA-2T1-17.post0-1,soil/gravel,0.125
PHA-2T1-17.post0-1,woody basal,0.375
PHA-2T1-17.post04-5,1/10/100 hr fuel,2
PHA-2T1-17.post04-5,1000 hour fuel,1.875
PHA-2T1-17.post04-5,litter/duff,22.25
PHA-2T1-17.post04-5,moss/lichen,0.375
PHA-2T1-17.post04-5,soil/gravel,0.125
PHA-2T1-17.post04-5,woody basal,0.375
PHA-2T2-01.01_Pre,1/10/100 hr fuel,2.375
PHA-2T2-01.01_Pre,coarse fuel in air,0.25
PHA-2T2-01.01_Pre,litter/duff,20.25
PHA-2T2-01.01_Pre,moss/lichen,2.25
PHA-2T2-01.01_Pre,soil/gravel,0.125
PHA-2T2-01.post0-1,1/10/100 hr fuel,2.5
PHA-2T2-01.post0-1,litter/duff,22.625
PHA-2T2-01.post0-1,moss/lichen,0.875
PHA-2T2-01.post0-1,soil/gravel,1.25
PHA-2T2-01.post0-1,woody basal,0.25
PHA-2T2-01.post04-5,1/10/100 hr fuel,2.125
PHA-2T2-01.post04-5,coarse fuel in air,0.125
PHA-2T2-01.post04-5,1000 hour fuel,0.375
PHA-2T2-01.post04-5,litter/duff,23.125
PHA-2T2-01.post04-5,moss/lichen,0.625
PHA-2T2-01.post04-5,soil/gravel,0.75
PHA-2T2-01.post04-5,woody basal,0.125
PHA-2T2-02.01_Pre,1/10/100 hr fuel,1.25
PHA-2T2-02.01_Pre,coarse fuel in air,0.125
PHA-2T2-02.01_Pre,1000 hour fuel,0.625
PHA-2T2-02.01_Pre,litter/duff,18
PHA-2T2-02.01_Pre,moss/lichen,0.125
PHA-2T2-02.01_Pre,soil/gravel,4.75
PHA-2T2-02.01_Pre,woody basal,0.125
PHA-2T2-02.post0-1,1/10/100 hr fuel,3.375
PHA-2T2-02.post0-1,coarse fuel in air,0.25
PHA-2T2-02.post0-1,litter/duff,18.625
PHA-2T2-02.post0-1,soil/gravel,6.25
PHA-2T2-02.post0-1,woody basal,0.125
PHA-2T2-02.post04-5,1/10/100 hr fuel,2.25
PHA-2T2-02.post04-5,coarse fuel in air,0.5
PHA-2T2-02.post04-5,1000 hour fuel,0.25
PHA-2T2-02.post04-5,litter/duff,19.125
PHA-2T2-02.post04-5,soil/gravel,5.375
PHA-2T2-02.post04-5,woody basal,0.25
PHA-2T2-03.01_Pre,1/10/100 hr fuel,3.25
PHA-2T2-03.01_Pre,coarse fuel in air,0.875
PHA-2T2-03.01_Pre,1000 hour fuel,0.75
PHA-2T2-03.01_Pre,litter/duff,20.25
PHA-2T2-03.01_Pre,soil/gravel,0.5
PHA-2T2-03.01_Pre,woody basal,0.125
PHA-2T2-03.post0-1,1/10/100 hr fuel,5.375
PHA-2T2-03.post0-1,1000 hour fuel,0.375
PHA-2T2-03.post0-1,litter/duff,19
PHA-2T2-03.post0-1,rock,1.375
PHA-2T2-03.post0-1,soil/gravel,4.125
PHA-2T2-03.post0-1,woody basal,0.125
PHA-2T2-03.post04-5,1/10/100 hr fuel,2
PHA-2T2-03.post04-5,1000 hour fuel,0.875
PHA-2T2-03.post04-5,litter/duff,18.375
PHA-2T2-03.post04-5,soil/gravel,5.625
PHA-2T2-03.post04-5,woody basal,0.125
PHA-2T2-04.01_Pre,1/10/100 hr fuel,2.875
PHA-2T2-04.01_Pre,coarse fuel in air,0.875
PHA-2T2-04.01_Pre,litter/duff,14.625
PHA-2T2-04.01_Pre,moss/lichen,0.5
PHA-2T2-04.01_Pre,rock,2
PHA-2T2-04.01_Pre,soil/gravel,2.375
PHA-2T2-04.01_Pre,woody basal,0.875
PHA-2T2-04.post0-1,1/10/100 hr fuel,3.25
PHA-2T2-04.post0-1,1000 hour fuel,0.125
PHA-2T2-04.post0-1,litter/duff,20.5
PHA-2T2-04.post0-1,moss/lichen,0.125
PHA-2T2-04.post0-1,rock,2.875
PHA-2T2-04.post0-1,soil/gravel,0.875
PHA-2T2-04.post0-1,woody basal,0.5
PHA-2T2-04.post04-5,1/10/100 hr fuel,3
PHA-2T2-04.post04-5,1000 hour fuel,0.25
PHA-2T2-04.post04-5,litter/duff,18.625
PHA-2T2-04.post04-5,rock,2.125
PHA-2T2-04.post04-5,soil/gravel,3.25
PHA-2T2-04.post04-5,woody basal,0.75
PHA-2T2-05.01_Pre,1/10/100 hr fuel,4.125
PHA-2T2-05.01_Pre,coarse fuel in air,3.375
PHA-2T2-05.01_Pre,1000 hour fuel,0.5
PHA-2T2-05.01_Pre,litter/duff,18.4375
PHA-2T2-05.01_Pre,moss/lichen,0.25
PHA-2T2-05.01_Pre,soil/gravel,0.375
PHA-2T2-05.01_Pre,woody basal,0.25
PHA-2T2-05.post0-1,1/10/100 hr fuel,3.75
PHA-2T2-05.post0-1,coarse fuel in air,0.125
PHA-2T2-05.post0-1,1000 hour fuel,0.75
PHA-2T2-05.post0-1,litter/duff,22.375
PHA-2T2-05.post0-1,moss/lichen,0.875
PHA-2T2-05.post0-1,soil/gravel,0.75
PHA-2T2-05.post0-1,woody basal,0.25
PHA-2T2-05.post04-5,1/10/100 hr fuel,10.125
PHA-2T2-05.post04-5,coarse fuel in air,1
PHA-2T2-05.post04-5,litter/duff,23.75
PHA-2T2-05.post04-5,moss/lichen,0.5
PHA-2T2-05.post04-5,soil/gravel,0.125
PHA-2T2-05.post04-5,woody basal,0.625
PHA-2T2-06.01_Pre,1/10/100 hr fuel,2.8125
PHA-2T2-06.01_Pre,coarse fuel in air,0.25
PHA-2T2-06.01_Pre,1000 hour fuel,0.25
PHA-2T2-06.01_Pre,litter/duff,17.25
PHA-2T2-06.01_Pre,soil/gravel,4.625
PHA-2T2-06.01_Pre,woody basal,0.125
PHA-2T2-06.post0-1,1/10/100 hr fuel,2.375
PHA-2T2-06.post0-1,coarse fuel in air,0.25
PHA-2T2-06.post0-1,1000 hour fuel,0.25
PHA-2T2-06.post0-1,litter/duff,18.375
PHA-2T2-06.post0-1,soil/gravel,6.375
PHA-2T2-06.post04-5,1/10/100 hr fuel,4.125
PHA-2T2-06.post04-5,coarse fuel in air,0.375
PHA-2T2-06.post04-5,litter/duff,21.625
PHA-2T2-06.post04-5,soil/gravel,3.25
PHA-2T2-06.post04-5,woody basal,0.125
PHA-2T3-01.01_Pre,1/10/100 hr fuel,3
PHA-2T3-01.01_Pre,coarse fuel in air,0.625
PHA-2T3-01.01_Pre,1000 hour fuel,0.75
PHA-2T3-01.01_Pre,litter/duff,16.75
PHA-2T3-01.01_Pre,moss/lichen,2.75
PHA-2T3-01.01_Pre,soil/gravel,1.375
PHA-2T3-01.01_Pre,woody basal,0.375
PHA-2T3-01.post0-1,1/10/100 hr fuel,3.5
PHA-2T3-01.post0-1,1000 hour fuel,0.375
PHA-2T3-01.post0-1,litter/duff,23.875
PHA-2T3-01.post0-1,moss/lichen,0.5
PHA-2T3-01.post0-1,woody basal,0.25
PHA-2T3-01.post04-5,1/10/100 hr fuel,5.625
PHA-2T3-01.post04-5,coarse fuel in air,0.25
PHA-2T3-01.post04-5,1000 hour fuel,0.625
PHA-2T3-01.post04-5,litter/duff,23.125
PHA-2T3-01.post04-5,moss/lichen,0.75
PHA-2T3-01.post04-5,woody basal,0.5
PHA-2T3-02.01_Pre,1/10/100 hr fuel,4.75
PHA-2T3-02.01_Pre,coarse fuel in air,2.125
PHA-2T3-02.01_Pre,1000 hour fuel,0.25
PHA-2T3-02.01_Pre,litter/duff,17
PHA-2T3-02.01_Pre,moss/lichen,1.375
PHA-2T3-02.01_Pre,soil/gravel,0.125
PHA-2T3-02.01_Pre,woody basal,0.75
PHA-2T3-02.post0-1,1/10/100 hr fuel,7.625
PHA-2T3-02.post0-1,coarse fuel in air,0.375
PHA-2T3-02.post0-1,1000 hour fuel,0.75
PHA-2T3-02.post0-1,herb veg basal,0.125
PHA-2T3-02.post0-1,litter/duff,20.25
PHA-2T3-02.post0-1,moss/lichen,1.75
PHA-2T3-02.post0-1,rock,0.375
PHA-2T3-02.post0-1,soil/gravel,1.375
PHA-2T3-02.post0-1,woody basal,0.375
PHA-2T3-02.post04-5,1/10/100 hr fuel,8.375
PHA-2T3-02.post04-5,coarse fuel in air,0.375
PHA-2T3-02.post04-5,1000 hour fuel,0.5
PHA-2T3-02.post04-5,litter/duff,20.625
PHA-2T3-02.post04-5,moss/lichen,1.75
PHA-2T3-02.post04-5,soil/gravel,1.625
PHA-2T3-02.post04-5,woody basal,0.5
PHA-2T3-03.01_Pre,1/10/100 hr fuel,2
PHA-2T3-03.01_Pre,coarse fuel in air,0.25
PHA-2T3-03.01_Pre,1000 hour fuel,0.5
PHA-2T3-03.01_Pre,herb veg basal,0.125
PHA-2T3-03.01_Pre,litter/duff,21
PHA-2T3-03.01_Pre,moss/lichen,0.125
PHA-2T3-03.01_Pre,soil/gravel,1.25
PHA-2T3-03.post0-1,1/10/100 hr fuel,3.875
PHA-2T3-03.post0-1,coarse fuel in air,0.125
PHA-2T3-03.post0-1,1000 hour fuel,0.375
PHA-2T3-03.post0-1,litter/duff,21.375
PHA-2T3-03.post0-1,soil/gravel,3.125
PHA-2T3-03.post0-1,woody basal,0.125
PHA-2T3-03.post04-5,1/10/100 hr fuel,6.375
PHA-2T3-03.post04-5,coarse fuel in air,0.125
PHA-2T3-03.post04-5,litter/duff,21
PHA-2T3-03.post04-5,rock,0.125
PHA-2T3-03.post04-5,soil/gravel,3.5
PHA-2T3-03.post04-5,woody basal,0.375
PHA-2T3-04.01_Pre,1/10/100 hr fuel,3.75
PHA-2T3-04.01_Pre,coarse fuel in air,0.375
PHA-2T3-04.01_Pre,1000 hour fuel,0.375
PHA-2T3-04.01_Pre,litter/duff,20.25
PHA-2T3-04.01_Pre,moss/lichen,0.5
PHA-2T3-04.01_Pre,woody basal,0.25
PHA-2T3-04.post04-5,1/10/100 hr fuel,14.125
PHA-2T3-04.post04-5,coarse fuel in air,0.875
PHA-2T3-04.post04-5,1000 hour fuel,1.5
PHA-2T3-04.post04-5,litter/duff,22.125
PHA-2T3-04.post04-5,moss/lichen,0.375
PHA-2T3-04.post04-5,rock,0.125
PHA-2T3-04.post04-5,soil/gravel,0.875
PHA-2T3-05.01_Pre,1/10/100 hr fuel,5
PHA-2T3-05.01_Pre,coarse fuel in air,0.5
PHA-2T3-05.01_Pre,1000 hour fuel,1
PHA-2T3-05.01_Pre,litter/duff,15.5
PHA-2T3-05.01_Pre,moss/lichen,3
PHA-2T3-05.01_Pre,soil/gravel,0.375
PHA-2T3-05.post0-1,1/10/100 hr fuel,8
PHA-2T3-05.post0-1,1000 hour fuel,1.25
PHA-2T3-05.post0-1,litter/duff,14
PHA-2T3-05.post0-1,moss/lichen,1.375
PHA-2T3-05.post0-1,rock,2.125
PHA-2T3-05.post0-1,soil/gravel,5.875
PHA-2T3-05.post0-1,woody basal,0.25
PHA-2T3-05.post04-5,1/10/100 hr fuel,4.625
PHA-2T3-05.post04-5,coarse fuel in air,0.375
PHA-2T3-05.post04-5,1000 hour fuel,0.75
PHA-2T3-05.post04-5,litter/duff,16.375
PHA-2T3-05.post04-5,moss/lichen,0.75
PHA-2T3-05.post04-5,soil/gravel,7
PHA-2T3-05.post04-5,woody basal,0.125
PHA-2T3-06.01_Pre,1/10/100 hr fuel,3.125
PHA-2T3-06.01_Pre,litter/duff,13.75
PHA-2T3-06.01_Pre,soil/gravel,8.125
PHA-2T3-06.post0-1,1/10/100 hr fuel,5.875
PHA-2T3-06.post0-1,1000 hour fuel,0.125
PHA-2T3-06.post0-1,litter/duff,16.375
PHA-2T3-06.post0-1,rock,3
PHA-2T3-06.post0-1,soil/gravel,5.5
PHA-2T3-06.post04-5,1/10/100 hr fuel,4.375
PHA-2T3-06.post04-5,litter/duff,14.125
PHA-2T3-06.post04-5,rock,0.25
PHA-2T3-06.post04-5,soil/gravel,10.625
